ensembl_gene_id,regulator_class,ec_codes,go_terms,chen_nonprotein,in_structural_catalog,supplementary_support,go_experimental_protein,catalytic_status
ENSG00000077044,kinase,,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000153933,kinase,2.7.1.107,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000058866,kinase,2.7.1.107,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000102780,kinase,,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000157680,kinase,,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000274588,kinase,,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000149091,kinase,2.7.1.107,GO:0001727|GO:0004143|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000151151,kinase,2.7.1.151,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000155252,kinase,,GO:0001727|GO:0004430|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000038210,kinase,,GO:0001727|GO:0004430|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000241973,kinase,,GO:0001727|GO:0004430|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143393,kinase,,GO:0001727|GO:0004430|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000011405,kinase,"""2.7.1.137|2.7.1.153|2.7.1.154""",GO:0001727|GO:0016301|GO:0016303|GO:0016773,FALSE,TRUE,TRUE,TRUE,active
ENSG00000133056,kinase,2.7.1.154,GO:0001727|GO:0016301|GO:0016303|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000139144,kinase,2.7.1.154,GO:0001727|GO:0016301|GO:0016303|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000171608,kinase,2.7.1.153,GO:0001727|GO:0016301|GO:0016303|GO:0016773,FALSE,TRUE,TRUE,TRUE,active
ENSG00000145675,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000117461,kinase,,GO:0001727|GO:0016301|GO:0016303|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000276231,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000150867,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000276293,kinase,2.7.1.149,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000166908,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143398,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000107242,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000186111,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000167103,kinase,,GO:0001727|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,FALSE,active
ENSG00000176170,kinase,2.7.1.91,GO:0001727|GO:0008481|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000063176,kinase,2.7.1.91,GO:0001727|GO:0008481|GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000166165,kinase,2.7.3.2,GO:0004111|GO:0016301|GO:0016775,FALSE,FALSE,TRUE,TRUE,active
ENSG00000104879,kinase,2.7.3.2,GO:0004111|GO:0016301|GO:0016775,FALSE,FALSE,TRUE,TRUE,active
ENSG00000223572,kinase,2.7.3.2,GO:0004111|GO:0016301|GO:0016775,FALSE,FALSE,TRUE,TRUE,active
ENSG00000237289,kinase,2.7.3.2,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000131730,kinase,2.7.3.2,GO:0004111|GO:0016301|GO:0016775,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143772,kinase,2.7.1.127,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000086544,kinase,2.7.1.127,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000156110,kinase,2.7.1.20,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000106992,kinase,2.7.4.3,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000004455,kinase,2.7.4.3,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000147853,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000162433,kinase,2.7.4.3,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000233381,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000154027,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000085231,kinase,2.7.4.3,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000140057,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000165695,kinase,2.7.4.3,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000155085,kinase,"""2.7.4.4|2.7.4.6""",GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198286,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000172409,kinase,2.7.1.78,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000162368,kinase,2.7.4.14,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000134326,kinase,"""2.7.4.14|2.7.4.6""",GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000156136,kinase,2.7.1.74,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000114956,kinase,2.7.1.113,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000075711,kinase,,GO:0004721|GO:0016301|GO:0016791|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000150672,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000168393,kinase,2.7.4.9,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143774,kinase,2.7.4.8,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000081026,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000130830,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000078177,kinase,,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000103024,kinase,2.7.4.6,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000103202,kinase,2.7.4.6,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000172113,kinase,2.7.4.6,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000181322,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,FALSE,FALSE,active
ENSG00000162408,kinase,,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000076685,kinase,3.1.3.5,GO:0008253|GO:0016301|GO:0016773|GO:0016791|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000039650,kinase,,GO:0016301|GO:0016773|GO:0016791|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000119139,kinase,,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000167900,kinase,2.7.1.21,GO:0016301|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000166548,kinase,2.7.1.21,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000130717,kinase,2.7.1.48,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143179,kinase,2.7.1.48,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198276,kinase,,GO:0016301|GO:0016773|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000159842,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000111271,kinase,1.3.99.-,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000240303,kinase,1.3.8.-,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000063761,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000133597,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000173137,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000159322,kinase,2.7.1.147,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000006530,kinase,2.7.1.94,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000059573,kinase,,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198604,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000136573,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000204256,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000174672,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000105173,kinase,,GO:0016301,FALSE,FALSE,FALSE,FALSE,active
ENSG00000134480,kinase,,GO:0016301,FALSE,FALSE,FALSE,FALSE,active
ENSG00000134058,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000188452,kinase,,GO:0016301,FALSE,FALSE,FALSE,FALSE,active
ENSG00000113163,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000100288,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000176444,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000068120,kinase,2.7.7.3,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000172992,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000175283,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000106123,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000139163,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000143845,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000116199,kinase,2.7.1.-,GO:0016773,FALSE,FALSE,TRUE,FALSE,active
ENSG00000157353,kinase,2.7.1.52,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000167363,kinase,"""2.7.1.171|2.7.1.172""",GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000141560,kinase,2.7.1.172,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000131482,kinase,3.1.3.9,GO:0016773|GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000198814,kinase,2.7.1.30,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000196475,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000229894,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000175066,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000168237,kinase,2.7.1.31,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000152137,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000188266,kinase,2.7.1.81,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000148057,kinase,2.7.1.12,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000176095,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000068745,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000161896,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000127080,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000100605,kinase,2.7.1.134,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000155530,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000181085,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000168404,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000110921,kinase,2.7.1.36,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000008130,kinase,2.7.1.23,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000152620,kinase,2.7.1.23,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000106733,kinase,2.7.1.22,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000077009,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000122643,kinase,3.1.3.5,GO:0008253|GO:0016773|GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000152782,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000125779,kinase,2.7.1.33,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000120137,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000138801,kinase,"""2.7.7.4|2.7.1.25""",GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198682,kinase,"""2.7.7.4|2.7.1.25""",GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000205918,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000160209,kinase,2.7.1.35,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000170950,kinase,2.7.2.3,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000165434,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000183506,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000102096,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000143627,kinase,2.7.1.40,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000078319,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000241350,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000163344,kinase,2.7.4.2,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000168781,kinase,2.7.4.24,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000145725,kinase,2.7.4.24,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000099725,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000147224,kinase,2.7.6.1,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000229937,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000101911,kinase,2.7.6.1,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000179988,kinase,2.7.1.164,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000168297,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000135002,kinase,2.7.1.26,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000129465,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000117676,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000136643,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000198208,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000000457,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000086475,kinase,,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000179918,kinase,,GO:0016301,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198964,kinase,2.7.8.27,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000164023,kinase,2.7.8.27,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000197417,kinase,2.7.1.14,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000197122,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000198870,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000266173,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000082146,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000149476,kinase,"""2.7.1.28|4.6.1.15""",GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000174292,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000196511,kinase,,,FALSE,FALSE,TRUE,FALSE,active
ENSG00000173334,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000071575,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000101255,kinase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000197323,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000166436,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000149743,kinase,,GO:0016773,FALSE,FALSE,FALSE,FALSE,active
ENSG00000196367,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000139908,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000094841,kinase,,GO:0016301|GO:0016773,FALSE,FALSE,TRUE,TRUE,active
ENSG00000204344,kinase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000115085,kinase,,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000143727,phosphatase,3.1.3.2|3.1.3.48,GO:0003993|GO:0004721|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000014257,phosphatase,3.1.3.2,GO:0003993|GO:0004721|GO:0004725|GO:0008253|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000142513,phosphatase,,GO:0003993|GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000103507,phosphatase,2.7.11.4,GO:0004672|GO:0004674|GO:0004721|GO:0004722|GO:0016301|GO:0016773|GO:0016791|GO:0106310,FALSE,FALSE,TRUE,TRUE,active
ENSG00000148660,phosphatase,2.7.11.17,GO:0004672|GO:0004674|GO:0004721|GO:0004722|GO:0016301|GO:0016773|GO:0016791|GO:0106310,FALSE,FALSE,TRUE,TRUE,active
ENSG00000079335,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000081377,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000218305,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000164045,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000101224,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000158402,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000100526,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000103381,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000175826,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000060069,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000144579,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000175215,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000144677,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000137770,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000075711,phosphatase,,GO:0004721|GO:0016301|GO:0016791|GO:0019205,FALSE,FALSE,TRUE,TRUE,active
ENSG00000120129,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000143507,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000081721,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000293543,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000079393,phosphatase,3.1.3.16|3.1.3.48,,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000276023,phosphatase,3.1.3.16|3.1.3.48,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000149599,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000111266,phosphatase,3.1.3.16|3.1.3.48,,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000167065,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000162999,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000158050,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000189037,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000112679,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000158716,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000133878,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000188542,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000188716,phosphatase,3.1.3.16|3.1.3.48,,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000108861,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000120875,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000138166,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000139318,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000164086,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000184545,phosphatase,3.1.3.16|3.1.3.48,,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000130829,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,active
ENSG00000112425,phosphatase,3.1.3.-|3.1.3.16|3.1.3.48,,TRUE,TRUE,TRUE,FALSE,active
ENSG00000104313,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000064655,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000158161,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000112319,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000112367,phosphatase,"""3.1.3.86|3.1.3.36""",GO:0004721|GO:0004722|GO:0016791|GO:0034595,TRUE,TRUE,TRUE,TRUE,active
ENSG00000197386,phosphatase,,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000132323,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000182866,phosphatase,2.7.10.1,GO:0004672|GO:0004713|GO:0004721|GO:0004722|GO:0016301|GO:0016773|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000213920,phosphatase,3.1.3.-|3.1.3.48,,TRUE,TRUE,TRUE,FALSE,active
ENSG00000171100,phosphatase,3.1.3.64|3.1.3.95,GO:0004721|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000163719,phosphatase,,GO:0004721|GO:0004722|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000100330,phosphatase,,GO:0004721|GO:0004722|GO:0004725|GO:0008138|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000108389,phosphatase,,GO:0004721|GO:0004722|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000139505,phosphatase,,GO:0004721|GO:0004722|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000003987,phosphatase,,GO:0004721|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000109063,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000197616,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
